"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.input_meta","Input.input_text","Answer.Comments","Answer.information_need_code","Answer.information_need_env","Answer.information_need_goal","Answer.information_need_ner","Answer.information_need_rephrase","Answer.information_need_results","Approve","Reject"
"32XN26MTXZTNVSD1NLE15TPRKEDL0R","3XMLB3JQD6IW1D42WD8HB952FSU0K7","Information needs of a post","Given a post, judge the information needs of the user who has posted it","QA, question answering, clarification","$0.03","Tue Oct 27 15:29:59 PDT 2020","1","BatchId:298119;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:29:59 PST 2020","","","3T3IWE1XG7X1PIOZ3UF9VAL6SMQTQE","A114SLF6QMZ0O7","Submitted","Tue Oct 27 19:31:27 PDT 2020","Tue Oct 27 19:32:25 PDT 2020","Fri Oct 30 19:32:25 PDT 2020","","","","58","0% (0/0)","0% (0/0)","0% (0/0)","post_94","[ allaboutcircuits][1 ] mentions that a suite of logic gates exist that provide both an inverted and non - inverted output from the standard collection of logic gates .  is anyone aware of such a logic family and/or a place to source these components ?    [ 1 ] : https://www.allaboutcircuits.com/textbook/digital/chpt-3/special-output-gates/","{}","","","5","","",""
"334ZEL5JX6PV2M0A9FDD7GZ4AB1OSY","3XMLB3JQD6IW1D42WD8HB952FSU0K7","Information needs of a post","Given a post, judge the information needs of the user who has posted it","QA, question answering, clarification","$0.03","Tue Oct 27 15:29:55 PDT 2020","1","BatchId:298119;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:29:55 PST 2020","","","3NAPMVF0ZXPXZ1P7OGM7UWVLNJM27Y","A114SLF6QMZ0O7","Submitted","Tue Oct 27 19:41:58 PDT 2020","Tue Oct 27 19:42:00 PDT 2020","Fri Oct 30 19:42:00 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_149","как получить данные из формы , чтобы они отображались в alert при нажатии на кнопку                 ваше имя:                 пол:      мужской       женский            дата рождения:                 любимый цвет:              зеленый        красный        синий                 согласен на обработку данных:                                        function somefunc ( ) {       alert(document.getelementbyid(""something "" ) ) ;       }             буду очень благодарен","{}","","","","","",""
"338431Z1FLPJ170XUQD8H6U8O9IORA","3XMLB3JQD6IW1D42WD8HB952FSU0K7","Information needs of a post","Given a post, judge the information needs of the user who has posted it","QA, question answering, clarification","$0.03","Tue Oct 27 15:29:50 PDT 2020","1","BatchId:298119;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:29:50 PST 2020","","","3KWTYT0871DODJXWATPFB8GY2DI5LB","A114SLF6QMZ0O7","Submitted","Tue Oct 27 21:04:38 PDT 2020","Tue Oct 27 21:04:57 PDT 2020","Fri Oct 30 21:04:57 PDT 2020","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","post_144","quiero darle diferente estilo cuando ya haya seleccionado el checkbox . con el radio boton pude hacerlo usando esto - > input[type = radio]:checked .","{}","","","5","","",""
"33NKDW9FFXS2PEP6DKA9BOMF0CKCXX","3XMLB3JQD6IW1D42WD8HB952FSU0K7","Information needs of a post","Given a post, judge the information needs of the user who has posted it","QA, question answering, clarification","$0.03","Tue Oct 27 15:29:59 PDT 2020","1","BatchId:298119;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:29:59 PST 2020","","","36W0OB37HXOKY1YVQWHX8KUMMVGZH4","A114SLF6QMZ0O7","Submitted","Tue Oct 27 19:50:40 PDT 2020","Tue Oct 27 19:50:58 PDT 2020","Fri Oct 30 19:50:58 PDT 2020","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","post_64","is there a fast way to find a representation of an integer n of any length as $ x^a   * y^b$ ?  i thought i could find it quickly using some kind of log operations , but i ca n't came up with a solution .","{}","","","","","",""
"33P2GD6NRN2NMM1F0T9LWLBTHVAHKM","3XMLB3JQD6IW1D42WD8HB952FSU0K7","Information needs of a post","Given a post, judge the information needs of the user who has posted it","QA, question answering, clarification","$0.03","Tue Oct 27 15:29:02 PDT 2020","1","BatchId:298119;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:29:02 PST 2020","","","3CTOC39K380X5XNFV1SZTDH2PU87JQ","A114SLF6QMZ0O7","Submitted","Tue Oct 27 20:52:22 PDT 2020","Tue Oct 27 20:52:38 PDT 2020","Fri Oct 30 20:52:38 PDT 2020","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","post_16","i 'd like to move to ssd and i 'm curious about what differences i would see ( if any ) between the two configurations below .  1 ) 40 gb ssd for os , regular hd for everything else  2 ) 40 gb ssd for os , 40 gb ssd for applications , regular hd for everything else  do you think any differences between these two would be noticeable ?","{}","","2","","","",""
"33P2GD6NRN2NMM1F0T9LWLBTHVAKHP","3XMLB3JQD6IW1D42WD8HB952FSU0K7","Information needs of a post","Given a post, judge the information needs of the user who has posted it","QA, question answering, clarification","$0.03","Tue Oct 27 15:29:02 PDT 2020","1","BatchId:298119;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:29:02 PST 2020","","","32ZKVD547GX9MVOG5XCSI8M9CND3BW","A114SLF6QMZ0O7","Submitted","Tue Oct 27 20:49:01 PDT 2020","Tue Oct 27 20:49:32 PDT 2020","Fri Oct 30 20:49:32 PDT 2020","","","","31","0% (0/0)","0% (0/0)","0% (0/0)","post_18","is $ f(x)$ where ,  $     f(x ) = \left\ {       \begin{array}{lr }         \frac{1}{x^2 } & : x < 0\\         x & : x \geq0       \end{array }     \right .  $ ,  riemann integrable over $ [ -1,1]$ ?   looking at the graph it does n't seem like it possibly could be .   i ca n't quite convince myself , however .","{}","","","5","","",""
"33Q5P9PUSPWRU9PLE2YU892Q8CICZU","3XMLB3JQD6IW1D42WD8HB952FSU0K7","Information needs of a post","Given a post, judge the information needs of the user who has posted it","QA, question answering, clarification","$0.03","Tue Oct 27 15:30:07 PDT 2020","1","BatchId:298119;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:30:07 PST 2020","","","3KXIR214I5Q0GE7OMIO0RKBBWHW24E","A114SLF6QMZ0O7","Submitted","Tue Oct 27 19:32:25 PDT 2020","Tue Oct 27 19:33:11 PDT 2020","Fri Oct 30 19:33:11 PDT 2020","","","","46","0% (0/0)","0% (0/0)","0% (0/0)","post_146","i had win xp , with firefox latest . i did n't know what is firefox profile folder there . now this xp is replaced with win 7 ( new installation , not update ) . how can i "" import "" settings of firefox from "" old xp "" to new win7 ?  i can not boot to old xp , it 's deleted in boot ini file . but i can access all files of xp on disk .","{}","0","","","","",""
"341YLJU21I9S1189H5L2W1QE083I2U","3XMLB3JQD6IW1D42WD8HB952FSU0K7","Information needs of a post","Given a post, judge the information needs of the user who has posted it","QA, question answering, clarification","$0.03","Tue Oct 27 15:29:34 PDT 2020","1","BatchId:298119;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:29:34 PST 2020","","","37UQDCYH6Y56WSN9CQ6IW1SWKHF7VB","A114SLF6QMZ0O7","Submitted","Tue Oct 27 21:07:32 PDT 2020","Tue Oct 27 21:11:27 PDT 2020","Fri Oct 30 21:11:27 PDT 2020","","","","235","0% (0/0)","0% (0/0)","0% (0/0)","post_105","it is possible to overlap and left - align text by using ` \rlap{a}bcd ` ; however , how to overlap a in the middle of bcd ?","{}","","","","","4",""
"344M16OZKIPCAIVG75TV3AVKJANNEH","3XMLB3JQD6IW1D42WD8HB952FSU0K7","Information needs of a post","Given a post, judge the information needs of the user who has posted it","QA, question answering, clarification","$0.03","Tue Oct 27 15:29:58 PDT 2020","1","BatchId:298119;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:29:58 PST 2020","","","3AZHRG4CU5U828L67HF3YRQQLJG30A","A114SLF6QMZ0O7","Submitted","Tue Oct 27 20:34:43 PDT 2020","Tue Oct 27 20:34:48 PDT 2020","Fri Oct 30 20:34:48 PDT 2020","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","post_14","recentemente em um projeto , surgiu a necessidade da criação de um sistema que pode - se ser avaliado pelo usuário , e neste caso , foi solicitado somente o "" favorito "" . o usuário apenas irá clicar sobre o "" coração "" e será somado +1 a cada clique . porém sem a utilização de plugin e tals , apenas em jquery , html e css .","{}","","","","","",""
"34OWYT6U3WR31LT82E0H6OYS6EDI9M","3XMLB3JQD6IW1D42WD8HB952FSU0K7","Information needs of a post","Given a post, judge the information needs of the user who has posted it","QA, question answering, clarification","$0.03","Tue Oct 27 15:29:59 PDT 2020","1","BatchId:298119;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:29:59 PST 2020","","","31JLPPHS2V4T5PDP92HEOSM8JMW3O0","A114SLF6QMZ0O7","Submitted","Tue Oct 27 21:12:17 PDT 2020","Tue Oct 27 21:12:23 PDT 2020","Fri Oct 30 21:12:23 PDT 2020","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","post_72","visualstudio enterprise 2015 のコード情報インジケータ ( メソッドやプロパティなどの上に表示される参照数 ) は、メンバー変数 ( フィールド ) に表示させることは出来ませんか ？  一時的にプロパティにすることで再現できるのですが、この手間がなかなか面倒です 。  全ての変数にインジケータを表示させるのは無理だとしても、せめてpublicなメンバには表示させたいです 。  良い方法をお持ちの方が居ましたらご享受下さい 。  また、出来るけれどスべきではないといった反対意見がありましたら報告下さい 。","{}","","","","","",""
"34R3P23QHSBEHMVWP7SOKW5O42JHWI","3XMLB3JQD6IW1D42WD8HB952FSU0K7","Information needs of a post","Given a post, judge the information needs of the user who has posted it","QA, question answering, clarification","$0.03","Tue Oct 27 15:29:26 PDT 2020","1","BatchId:298119;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:29:26 PST 2020","","","3RWE2M8QWIKF6CEGP0ZI75OWQ070NN","A114SLF6QMZ0O7","Submitted","Tue Oct 27 21:01:33 PDT 2020","Tue Oct 27 21:01:39 PDT 2020","Fri Oct 30 21:01:39 PDT 2020","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","post_80","条件  ⓪ある１つのカラム(親テーブルの外部キー)の値ごとにデータを取得したい  ＋  ①現在日付より前の日付があれば最も新しい日付のレコードを抽出する  ②①に該当するものがなかった場合、現在日付よりも後の日付で最も古い日付のレコードを抽出する  上記のような条件で各外部キーのカラムごとに１レコードだけ抽出するようなクエリが書きたいのですが 、  現状以下に書いたクエリで、各外部キーごとに①もしくは②に合致するレコードを返すものを書いたのですが、この場合外部キーのカラムごとに最大2レコード返ってしまいます。この結果をプログラム側でやりくりすれば取りたいデータは取れなくはなさそうなのですが 、  inとサブクエリを利用しているのでパフォーマンスが悪そうなので、もっと上手い方法をご存知の方がいれば教えていただきたく、質問させていただきました 。  ご回答よろしくお願いいたします 。  ` ` `  select * from テーブルa  where  (  ( テーブルa.条件カラム,テーブルa.日付カラム )  in (  select 条件カラム,max(日付カラム ) as 日付カラム from テーブルa as 最新テーブルa  where 最新テーブルa.日付カラム  date_format(now ( ) , ' % y%m%d ' )  group by 親テーブル外部キーカラム  order by 日付カラム desc  )  )  group by 親テーブル外部キーカラム,日付カラム  order by 日付カラム asc ;  ` ` `","{}","","","","","",""
"34ZTTGSNJXY9XPZADYTIS7N2G12HQE","3XMLB3JQD6IW1D42WD8HB952FSU0K7","Information needs of a post","Given a post, judge the information needs of the user who has posted it","QA, question answering, clarification","$0.03","Tue Oct 27 15:29:15 PDT 2020","1","BatchId:298119;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:29:15 PST 2020","","","31IBVUNM9T9JBL2FU94UKT5DI5XVF2","A114SLF6QMZ0O7","Submitted","Tue Oct 27 21:17:18 PDT 2020","Tue Oct 27 21:18:22 PDT 2020","Fri Oct 30 21:18:22 PDT 2020","","","","64","0% (0/0)","0% (0/0)","0% (0/0)","post_49","i 'm an ubuntu user and i install packages with the apt - get . for example :      sudo apt - get install hadoop-0.20  after i install the package , there will be files in /usr / bin , /usr / lib / hadoop etc . are there any commands can show out where exactly the package installed its files ?","{}","","","","","",""
"3538U0YQ1F4XCS22KXTMCEIEQUBF3B","3XMLB3JQD6IW1D42WD8HB952FSU0K7","Information needs of a post","Given a post, judge the information needs of the user who has posted it","QA, question answering, clarification","$0.03","Tue Oct 27 15:29:15 PDT 2020","1","BatchId:298119;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:29:15 PST 2020","","","3XIQGXAUMDIY0HS4C570KMPH0SN7XE","A114SLF6QMZ0O7","Submitted","Tue Oct 27 21:12:34 PDT 2020","Tue Oct 27 21:12:50 PDT 2020","Fri Oct 30 21:12:50 PDT 2020","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","post_50","how to measure the capacity of various types of batteries instantly ? what kind of measuring device should i use to do so ?","{}","","","","","4",""
"35A1YQPVFEQK0YRWZON0U8TQKIUI5V","3XMLB3JQD6IW1D42WD8HB952FSU0K7","Information needs of a post","Given a post, judge the information needs of the user who has posted it","QA, question answering, clarification","$0.03","Tue Oct 27 15:29:50 PDT 2020","1","BatchId:298119;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:29:50 PST 2020","","","3VJ40NV2QJXY46BJOHN565Q6DL8TO6","A114SLF6QMZ0O7","Submitted","Tue Oct 27 19:24:40 PDT 2020","Tue Oct 27 19:25:27 PDT 2020","Fri Oct 30 19:25:27 PDT 2020","","","","47","0% (0/0)","0% (0/0)","0% (0/0)","post_136","sometimes when i navigate to an https site , my delicous toolbar favorite tags disappear from the toolbar .   any ideas ?  ! [ alt text][1 ]  i 'm on vista ie8 .   i 'd prefer not to change browsers ( most of my clients use ie so i feel it 's good for me to be on it too . )  thanks ,  adam    [ 1 ] : http://img228.imageshack.us/img228/9372/asdfasdfv.jpg","{}","0","","","","",""
"35NNO802AV6OQNX23OJMOPTCB3UNIQ","3XMLB3JQD6IW1D42WD8HB952FSU0K7","Information needs of a post","Given a post, judge the information needs of the user who has posted it","QA, question answering, clarification","$0.03","Tue Oct 27 15:30:14 PDT 2020","1","BatchId:298119;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:30:14 PST 2020","","","3YT88D1N098AFYSABAPLHB5ZZHLK3W","A114SLF6QMZ0O7","Submitted","Tue Oct 27 19:22:44 PDT 2020","Tue Oct 27 19:23:09 PDT 2020","Fri Oct 30 19:23:09 PDT 2020","","","","25","0% (0/0)","0% (0/0)","0% (0/0)","post_96","[ ! [ enter image description here][1]][1 ]    [ 1 ] : https://i.stack.imgur.com/dtsez.gif  this problem appeared in iit jee 1997(re - exam).i really do not know know how to approach this problem properly . i have managed to prove a^2 + b^2 + c^2 + d^2 < = 4  but not the initial inequality .","{}","0","","5","","",""
"35U0MRQMUJHBUEHE3AIII3JB9FVOV3","3XMLB3JQD6IW1D42WD8HB952FSU0K7","Information needs of a post","Given a post, judge the information needs of the user who has posted it","QA, question answering, clarification","$0.03","Tue Oct 27 15:29:59 PDT 2020","1","BatchId:298119;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:29:59 PST 2020","","","3TPZPLC3M1MBQPPQO2UTDSRYTRS3PH","A114SLF6QMZ0O7","Submitted","Tue Oct 27 21:15:48 PDT 2020","Tue Oct 27 21:15:55 PDT 2020","Fri Oct 30 21:15:55 PDT 2020","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","post_84","доброго времени суток ! подскажите пожалуйста , почему не работает drag and drop в sublime ? подключил jquery и проверил точно ли я его установил ... может кто то сталкивался с таким ?  вот код :             document                       $ ( function ( ) {     $ ( ' # draggable').draggable ( ) ;    } ) ;                  перетащи меня","{}","","","","","",""
"366FYU4PTGZB2CADAS1FBIEGPFIKE9","3XMLB3JQD6IW1D42WD8HB952FSU0K7","Information needs of a post","Given a post, judge the information needs of the user who has posted it","QA, question answering, clarification","$0.03","Tue Oct 27 15:28:56 PDT 2020","1","BatchId:298119;OriginalHitTemplateId:920937243;","3600","259200","Mon Nov 16 14:28:56 PST 2020","","","3SKRO2GZ721E5VEVO6B2TIQ21X7K14","A114SLF6QMZ0O7","Submitted","Tue Oct 27 19:13:38 PDT 2020","Tue Oct 27 19:14:22 PDT 2020","Fri Oct 30 19:14:22 PDT 2020","","","","44","0% (0/0)","0% (0/0)","0% (0/0)","post_0","we are doing a test path setup between sanbox boomi environment . in one of our process we had to test callback by initiating the call . but being new to this org i have no idea how to and where to check the call back is happening or not . what are the prerequisites to make a callback .","{}","0","","","","",""
