"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.input_meta","Input.input_text","Input.clarq_meta","Input.clarq_text","Answer.Comments","Answer.information_need_code","Answer.information_need_rephrase","Approve","Reject"
"3421H3BM9ARZWWDEKWLHIPDSJUZJ9Y","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:08 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:08 PST 2020","","","3CP1TO84PUBICXBO0N7AWCHPWDU52P","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:34:29 PDT 2020","Wed Oct 28 19:34:31 PDT 2020","Sat Oct 31 19:34:31 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_10","i have created a link in account dashboard it is visible as shown in screen  shot below  http://www.awesomescreenshot.com/image/2552807/2ab6b42e8987aaeb6e254a81c27e202a  when i click on the link it is showing just like these in the screen shot below  http://www.awesomescreenshot.com/image/2552811/5e81668539016e4f9622033455c999d0  but i need on clicking my custom link i need show the content as shown in the  screen shot below  http://www.awesomescreenshot.com/image/2552815/afa2f32d0f2be63d2596e75ae53626c1  please can anyone help me  thanks in advance .","clarq_10","can you please share your code ?","{}","",""
"3D5G8J4N5AER76MMZR4HCDPY8O9TVT","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:08 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:08 PST 2020","","","3U84XHCDIDNQMPA0BPXEEVLIHQY4ZR","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:34:13 PDT 2020","Wed Oct 28 19:34:15 PDT 2020","Sat Oct 31 19:34:15 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_11","i 'm very new to magento , i have magento_2.3-ee , i 'm using ubuntu-16.4 , i created a virtual host , extract magento_2.3 folder in it , now when i type and hit url ` mg.local ` , i get blank white page ...  also when i type this command to switch to developer mode ` sudo php bin / magento deploy : mode : set developer ` i get this error ` there are no commands defined in the "" deploy : mode "" namespace . `  thanks in advance .","clarq_11","can you please share your code ?","{}","",""
"31MBOZ6PAO17PK8HZ17L0URST47LCJ","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:08 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:08 PST 2020","","","3ERMJ6L4DZ2N65T0YY5R959JTO67MX","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:31:32 PDT 2020","Wed Oct 28 19:31:34 PDT 2020","Sat Oct 31 19:31:34 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_12","i 've added an image to my home page and when i preview the home page from cms pages in the admin the image is responsive .  when i click on my logo the page is then fully responsive all except the image ?  the url ends index.php/home when i preview from the cms pages panel and when i click the logo the home url key is gone ?","clarq_12","can you share your code ?","{}","",""
"3CO05SML7VFYYQ8ES5BXR5YQQ7ZR0M","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:08 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:08 PST 2020","","","3PS7W85Z80CVXJ7DMS4N9FVHIMQ9TC","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:33:56 PDT 2020","Wed Oct 28 19:33:57 PDT 2020","Sat Oct 31 19:33:57 PDT 2020","","","","1","0% (0/0)","0% (0/0)","0% (0/0)","post_13","i want to put attribute selection at the time of creating simple product like "" configurable product "" . when admin select attributes only those attribute can be display at the time of product creation from admin panel . so how can i achieve this functionality . any idea and help will be appreciate .  i am using magento version : 1.9.3.4 .","clarq_13","do you want to create a custom attribute ?","{}","",""
"3Q7TKIAPOTKHUCEVZX2WK09AE4JLDJ","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:08 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:08 PST 2020","","","3A0EX8ZRN9YA2YL4UI5I82IMLOAYBZ","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:34:00 PDT 2020","Wed Oct 28 19:34:01 PDT 2020","Sat Oct 31 19:34:01 PDT 2020","","","","1","0% (0/0)","0% (0/0)","0% (0/0)","post_14","is there a quick way to check the name of an object . for example , if i do ...      $ product = mage::getmodel('catalog / product')- > ... ;  how can i get check to see it is a ` mage_catalog_model_product ` for ` $ product ` ?","clarq_14","can you please share your code ?","{}","",""
"3THR0FZ95P38Y95KP6GCVUL9IIQOLJ","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:08 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:08 PST 2020","","","3OWEPKL08AMTONE0AZKRMKYJYEG7NX","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:32:21 PDT 2020","Wed Oct 28 19:32:24 PDT 2020","Sat Oct 31 19:32:24 PDT 2020","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","post_15","i installed ` magento2.2 ` . after installing when i visit the site , it shows  > 500 internal server error  the same for admin section as well .  i removed my .htaccess from root folder and tried . this time around front end loads without ` css ` and ` js ` , but admin section shows  > 404 not found  can someone help ?  i referred below but no luck .  https://magento.stackexchange.com/questions/106838/css-and-admin-panel-not-working-in-magento-2-community-edition","clarq_15","can you post the error you are getting ?","{}","",""
"3B286OTISERD1FNJC2ZHEKOCPCHJAD","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:08 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:08 PST 2020","","","3V5Q80FXIY1FYIOKM4JHHFJ5IH332X","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:34:52 PDT 2020","Wed Oct 28 19:34:53 PDT 2020","Sat Oct 31 19:34:53 PDT 2020","","","","1","0% (0/0)","0% (0/0)","0% (0/0)","post_16","how can i add a label to checkout addresses fields ?  [ ! [ enter image description here][1]][1 ]    [ 1 ] : https://i.stack.imgur.com/ltvpd.png","clarq_16","can you please share your code ?","{}","",""
"3XWUWJ18TL06U4CBU6KMLN9HDV7UUW","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:30 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:30 PST 2020","","","3V0Z7YWSIZAZARQ36EPN0ABO91W2VT","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:32:11 PDT 2020","Wed Oct 28 19:32:21 PDT 2020","Sat Oct 31 19:32:21 PDT 2020","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","post_17","tried to add the following code to add validation for street , but it 's not work . how to add the validation for street ? thanks .                                             true","clarq_17","what do you want to do ?","{}","",""
"3QREJ3J4337P8IK5REOJOD40YDGLKW","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:30 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:30 PST 2020","","","33TIN5LC05KRE567WYRMHWNWXO89Y1","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:34:26 PDT 2020","Wed Oct 28 19:34:27 PDT 2020","Sat Oct 31 19:34:27 PDT 2020","","","","1","0% (0/0)","0% (0/0)","0% (0/0)","post_18","i 've just made a module with a controller and routes , the page loads fine and some head elements are present ... however they are no blocks on the page - is this normal ? why does n't default.xml layout apply to this page ( defined in other places )  i have no layout files in this module yet .","clarq_18","can you share your code ?","{}","",""
"3XDJY5RK5SV7D6IWF0T48JBNEIJU49","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:30 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:30 PST 2020","","","32RIADZISTETLDOMGX36I2OFUBY4SM","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:31:30 PDT 2020","Wed Oct 28 19:31:32 PDT 2020","Sat Oct 31 19:31:32 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_19","in my magneto mobile homepage . featured product slider not working properly .  when i add this code to my mobile_homepage static block it will work only once . when i try to add another category with this code . slider is not working . it will show product big images . url ( test.blingers.in )  {{block type=""mpanel / products "" products_count=""10 "" title=""school uniform "" category_id=""377 "" template=""cms / home / featured_products.phtml""}}","clarq_19","can you please share your code ?","{}","",""
"3P888QFVX34JP6LXHBO8CGK3SODOQ8","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:30 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:30 PST 2020","","","3TOK3KHVJUSB68ECBEK419YOOOL7OC","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:32:35 PDT 2020","Wed Oct 28 19:32:37 PDT 2020","Sat Oct 31 19:32:37 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_20","how to get product i d but this product in which category and this category how to get product i d i want to set entity i d thru get category i d please say any way   .. :) advance thank you .. please help me ..","clarq_20","do you want to remove the product ?","{}","",""
"3P520RYKCHGP9PMWT5CEDBH1EEEU5E","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:30 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:30 PST 2020","","","3RJSC4XJ114BGN8AL03WDOOAZFA505","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:34:15 PDT 2020","Wed Oct 28 19:34:17 PDT 2020","Sat Oct 31 19:34:17 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_21","i tried to follow steps according to this link : https://magecomp.com/blog/add-custom-tab-in-customer-account-section-magento-2/  but nothing added , could anybody help me please ?","clarq_21","what do you mean by "" solve "" ?","{}","",""
"3BPP3MA3TCUMMISVVSDGQIRVEGKLEC","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:15 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:15 PST 2020","","","336KAV9KYR2GELL8BPC779FIRIY2Y2","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:34:09 PDT 2020","Wed Oct 28 19:34:11 PDT 2020","Sat Oct 31 19:34:11 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_22","i want to show some extra data on product list page so i override the vendor\magento\module - catalog\block\product\listproduct.php . for this i refer http://magento.stackexchange.com/questions/96642/add-custom-block-on-listing-page-magento2 . it work .  but i need to call my helper function in my override block file . created new file name listproduct.php in app\code\vendor\module_name\block\product      namespace vendor\module_name\block\product ;       class listproduct extends \magento\catalog\block\product\listproduct       {        // i need to call my module helper function here :           public function test ( ) {            }       }  how can i call my helper function inside this block file . thanks","clarq_22","can you please share your code ?","{}","",""
"3XBYQ44Z6PE4MVMRP19DYF8CFXBTW3","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:15 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:15 PST 2020","","","33TIN5LC05KRE567WYRMHWNWXO7Y9P","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:32:37 PDT 2020","Wed Oct 28 19:32:40 PDT 2020","Sat Oct 31 19:32:40 PDT 2020","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","post_23","4444333322221111 //   here how to get a value dynamically            what is the format of get a value dynamically in xml field","clarq_23","can you please share your code ?","{}","",""
"3SU800BH862E2B5UDX0HBMCSAA1UQR","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:15 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:15 PST 2020","","","3AZHRG4CU5U828L67HF3YRQQLJJ30D","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:34:47 PDT 2020","Wed Oct 28 19:34:49 PDT 2020","Sat Oct 31 19:34:49 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_24","i created sub - store and displayed all products on all new stores as :  go to your manage products page , click select all , change the action dropdown to say "" change attributes "" and click submit . then , on the websites tab , make sure your new site is checked in the "" add product to websites "" area , and click save .  requirement : all set well but products images are not displaying same like main website . hoe to display images on product - list and product - detail pages ?","clarq_24","can you please share your code ?","{}","",""
"3CRWSLD91KES4RN5PIHRV70YINGOML","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:15 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:15 PST 2020","","","3VHHR074H4R30NBFYM4C9SUUTJG7LV","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:31:28 PDT 2020","Wed Oct 28 19:31:30 PDT 2020","Sat Oct 31 19:31:30 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_25","hello i m new to magento and not so familiar with magento i have requirement assign a category to new products automatically  thanks in advance for help","clarq_25","do you want to remove the product ?","{}","",""
"3BAKUKE49HMY5FTWOOFX5AH0VZ5R1P","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:16 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:16 PST 2020","","","3CN4LGXD5YYQHZ0VF3VV0OCGBWTY4T","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:31:16 PDT 2020","Wed Oct 28 19:31:22 PDT 2020","Sat Oct 31 19:31:22 PDT 2020","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","post_26","i am struggling with an strange issue that when i enable the ` use flat catalog category ` from admin the front is starting giving the following error in chrome      no data received      unable to load the webpage because the server sent no data .      here are some suggestions :      reload this webpage later .      error 324 ( net::err_empty_response ) : the server closed the connection without sending any data .  and in mozzila - > nothing is displaying :'(  not getting this at all what is going on . any body any idea about this please help .","clarq_26","can you post the error you are getting ?","{}","",""
"3VAOOVPI3Z20SO2NCE0K3DHFNDLLLZ","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:30 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:30 PST 2020","","","3PW9OPU9PRUJOFA5Z05YTM48KXP123","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:32:33 PDT 2020","Wed Oct 28 19:32:35 PDT 2020","Sat Oct 31 19:32:35 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_27","when i am   changing store view , it affects the whole front end design of my site  how to fix it .","clarq_27","can you share your code ?","{}","",""
